RequestID|StartDate|EndDate|AgencyCode|AgencyName|AgencyDivision|TypeOfNoticeCode|TypeOfNoticeDescription|CategoryCode|CategoryDescription|ShortTitle|SelectionMethodCode|SelectionMethodDescription|SectionID|SectionName|SpecialCaseReasonCode|SpecialCaseReasonDescription|PIN|DueDate|AddressToRequest|ContactName|ContactPhone|Email|AddressToSubmit|ContractAmount|RequestedBy|PhoneRequested|ConfirmationNumber|ContactFax|AdditionalDescription|OtherInfo|VendorName|VendorAddress|Printout
20141105016|2014-11-10 00:00:00|2014-11-10 00:00:00|856|Citywide Administrative Services||1|Solicitation|1|Goods|CUSTOM FOAM SYSTEM-FDNY (BRAND SPECIFIC)|1|Competitive Sealed Bids|6|Procurement|||8571500036|2014-11-19 10:30:00|1 Centre Street, 18th Floor, New York, Ny 10007|Vincent Edwards|2123860431|vedwards@dcas.nyc.gov|1 Centre Street, 18th Floor, New York, NY 10007||someuser|5511234567|20141105016||A copy of the bid can be downloaded from the city record online site at http://a856-internet.nyc.gov/nyvendoronline/home.asp enrollment is free. Vendors may also request the bid by contacting vendor relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8510 or by fax at 212-669-7603.||||CUSTOM FOAM SYSTEM-FDNY (BRAND SPECIFIC) - Competitive Sealed Bids - PIN# 8571500036 - Due 11-19-14 at 10:30 A.M.  A copy of the bid can be downloaded from the city record online site at http://a856-internet.nyc.gov/nyvendoronline/home.asp enrollment is free. Vendors may also request the bid by contacting vendor relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8510 or by fax at 212-669-7603.
20141003003|2014-10-10 00:00:00|2014-10-10 00:00:00|856|Citywide Administrative Services||1|Solicitation|1|Goods|GREEN BOOK, PRINTING (RE-AD)|1|Competitive Sealed Bids|6|Procurement|||8571500056|2014-10-29 10:30:00|1 Centre Street, 18th Floor, New York NY 10007|Jeanette Cheung|2123860465|jcheung@dcas.nyc.gov|1 Centre Street, 18th Floor, New York NY 10007||someuser|5511234567|20141003003|2123133382|A copy of the bid can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at 212-669-7603.||||GREEN BOOK, PRINTING (RE-AD) - Competitive Sealed Bids - PIN# 8571500056 - Due 10-29-14 at 10:30 A.M.  A copy of the bid can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at 212-669-7603.
20141216015|2014-12-18 00:00:00|2014-12-18 00:00:00|856|Citywide Administrative Services||1|Solicitation|1|Goods|MED ENG EOD BOMB SUITS  AND  HELMETS (RE-AD)|1|Competitive Sealed Bids|6|Procurement|||8571500248|2014-12-22 10:30:00|1 Centre Street, 18th Floor, New York, NY 10007|Vincent Edwards|2123860431|vedwards@dcas.nyc.gov|1 Centre Street, 18th Floor, New York, NY 10007||someuser|5511234567|20141216015||A copy of the bid can be downloaded from the city record online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp Enrollment is free. Vendors may also request the bid by contacting vendor relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-386-0044 or by fax at 212-669-7585. ||||MED ENG EOD BOMB SUITS  AND  HELMETS (RE-AD) - Competitive Sealed Bids - PIN# 8571500248 - Due 12-22-14 at 10:30 A.M.  A copy of the bid can be downloaded from the city record online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp Enrollment is free. Vendors may also request the bid by contacting vendor relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-386-0044 or by fax at 212-669-7585. 
20141009010|2014-10-16 00:00:00|2014-10-16 00:00:00|856|Citywide Administrative Services||1|Solicitation|1|Goods|MED-ENG EOD BOMB SUITS  AND  HELMETS (BRAND SPECIFIC)|1|Competitive Sealed Bids|6|Procurement|||8571500124|2014-11-13 10:30:00|1 Centre Street, 18th Floor, New York, NY 10007|Ian Yap|2123860464|iyap@dcas.nyc.gov|1 Centre Street, 18th Floor, New York, NY 10007||someuser|5511234567|20141009010||A copy of the bid can be downloaded from the city record online site at http://a856internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting vendor relations via email: dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at: 212-669-7603.||||MED-ENG EOD BOMB SUITS  AND  HELMETS (BRAND SPECIFIC) - Competitive Sealed Bids - PIN# 8571500124 - Due 11-13-14 at 10:30 A.M.  A copy of the bid can be downloaded from the city record online site at http://a856internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting vendor relations via email: dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at: 212-669-7603.
20141202027|2014-12-09 00:00:00|2014-12-09 00:00:00|856|Citywide Administrative Services||1|Solicitation|1|Goods|NON-REBREATHER MASKS  AND  NASAL CANNULAS|1|Competitive Sealed Bids|6|Procurement|||8571500222|2015-01-07 10:30:00|1 Centre Street, 18th Floor, New York NY 10007|Jeanette Cheung|2123860465|jcheung@dcas.nyc.gov|1 Centre Street, 18th Floor, New York NY 10007||someuser|5511234567|20141202027|2123133382|A copy of the bid can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at 212-669-7603.||||NON-REBREATHER MASKS  AND  NASAL CANNULAS - Competitive Sealed Bids - PIN# 8571500222 - Due 1-7-15 at 10:30 A.M.  A copy of the bid can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at 212-669-7603.
20141119023|2014-11-26 00:00:00|2014-11-26 00:00:00|856|Citywide Administrative Services||1|Solicitation|1|Goods|PAPER, BOND, SUB. 20|1|Competitive Sealed Bids|6|Procurement|||8571500230|2014-12-19 10:30:00|1 Centre Street, 18th Floor, New York NY 10007|Jeanette Cheung|2123860465|jcheung@dcas.nyc.gov|1 Centre Street, 18th Floor, New York NY 10007||someuser|5511234567|20141119023|2123133382|A copy of the bid can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at 212-669-7603.||||PAPER, BOND, SUB. 20 - Competitive Sealed Bids - PIN# 8571500230 - Due 12-19-14 at 10:30 A.M.  A copy of the bid can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at 212-669-7603.
20141119024|2014-11-21 00:00:00|2014-11-21 00:00:00|856|Citywide Administrative Services||1|Solicitation|1|Goods|RADAR VEHICLE DETECTORS|1|Competitive Sealed Bids|6|Procurement|||8571500086|2014-12-19 10:30:00|1 Centre Street, 18th Floor, New York, NY 10007|Wilfred Anigekwu|2123866285|wanigekwu@dcas.nyc.gov|1 Centre Street, 18th Floor, New York, NY 10007||someuser|5511234567|20141119024||A copy of the bid can be downloaded from the City Record online site at http://a856- internet.nyc.gov/nycvendoronline/home.asp Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via e-mail at dcasdmssbids@dcas.nyc.gov by telephone at 212-669-2610 or by fax at 212-669-7603||||RADAR VEHICLE DETECTORS - Competitive Sealed Bids - PIN# 8571500086 - Due 12-19-14 at 10:30 A.M.  A copy of the bid can be downloaded from the City Record online site at http://a856- internet.nyc.gov/nycvendoronline/home.asp Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via e-mail at dcasdmssbids@dcas.nyc.gov by telephone at 212-669-2610 or by fax at 212-669-7603
20140925010|2014-10-02 00:00:00|2014-10-02 00:00:00|856|Citywide Administrative Services||1|Solicitation|1|Goods|SIGN POST, STEEL, U-CHANNEL|1|Competitive Sealed Bids|6|Procurement|||8571500079|2014-10-16 10:30:00|1 Centre Street, 18th Floor, New York, NY 10007|Vincent Edwards|2123860431|vedwards@dcas.nyc.gov|1 Centre Street, 18th Floor, New York, NY 10007||someuser|5511234567|20140925010||A copy of the bid can be downloaded from the city record online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting vendor relations via email:dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-5610 or by fax at 212-669-7603.||||SIGN POST, STEEL, U-CHANNEL - Competitive Sealed Bids - PIN# 8571500079 - Due 10-16-14 at 10:30 A.M.  A copy of the bid can be downloaded from the city record online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting vendor relations via email:dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-5610 or by fax at 212-669-7603.
20140924004|2014-09-25 00:00:00|2014-10-01 00:00:00|856|Citywide Administrative Services|DMSS|1|Solicitation|2|Goods and Services|FOOD VENDORS MEETING|99|Other|6|Procurement|||857FVM10022014|2014-10-02 10:30:00|1 Centre St, 18th Floor, New York, NY 10007|Anson Telford|2126698574|atelford@dcas.nyc.gov|1 Centre Street,  18th Floor, New York, NY  10007||someuser|5511234567|20140924004|2123133188|DCAS/OCP invite all food vendors to an informational meeting to discuss updates on Certification, Nutritional requirements, Citywide food policy and goals in the context of  food industry trends. The Meeting will be held on Thursday October 2, 2014, 10:30 a.m. at  Municipal Building, 1 Centre Street, 18th Floor Pre-Bid Room, New York, NY 10007.  All Food Vendors are welcome. See Food Vendors Meeting letter attached and dated September 22, 2014. If you have questions regarding this meeting, please contact Mr John Katsorhis at 212-386-0449 or by email at jkatsorhis@dcas.nyc.gov or  Mr. Anson Telford at 212-386-6277, by email at atelford@dcas.nyc.gov||||FOOD VENDORS MEETING - Other - PIN# 857FVM10022014 - Due 10-2-14 at 10:30 A.M.  DCAS/OCP invite all food vendors to an informational meeting to discuss updates on Certification, Nutritional requirements, Citywide food policy and goals in the context of  food industry trends. The Meeting will be held on Thursday October 2, 2014, 10:30 a.m. at  Municipal Building, 1 Centre Street, 18th Floor Pre-Bid Room, New York, NY 10007.  All Food Vendors are welcome. See Food Vendors Meeting letter attached and dated September 22, 2014. If you have questions regarding this meeting, please contact Mr John Katsorhis at 212-386-0449 or by email at jkatsorhis@dcas.nyc.gov or  Mr. Anson Telford at 212-386-6277, by email at atelford@dcas.nyc.gov
20141023011|2014-10-30 00:00:00|2014-10-30 00:00:00|856|Citywide Administrative Services|Office of Citywide Procurement|1|Solicitation|1|Goods|ALCOHOL, ISOPROPYL, RUBBING|1|Competitive Sealed Bids|6|Procurement|||8571500165|2014-11-25 10:30:00|1 Centre Street, 18th Floor, New York, NY 10007-1602|Jeanette Megna|2123860418|jmegna@dcas.nyc.gov|1 Centre Street, 18th Floor, New York, NY 10007-1602||someuser|5511234567|20141023011||A copy of the bid can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at 212-669-7603. ||||ALCOHOL, ISOPROPYL, RUBBING - Competitive Sealed Bids - PIN# 8571500165 - Due 11-25-14 at 10:30 A.M.  A copy of the bid can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at 212-669-7603. 
20141023018|2014-10-30 00:00:00|2014-10-30 00:00:00|856|Citywide Administrative Services|Office of Citywide Procurement|1|Solicitation|1|Goods|ASPHALT EMULSION RS-1|1|Competitive Sealed Bids|6|Procurement|||8571500045|2014-11-25 10:30:00|1 Centre Street, 18th floor, New York, NY 10007|Veronica  Vanderpool|2126698517|vvanderpool@dcas.nyc.gov|1 Centre Street, 18th floor, New York, NY 10007||someuser|5511234567|20141023018|2126697581|A copy of the bid can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at 212-669-7603.||||ASPHALT EMULSION RS-1 - Competitive Sealed Bids - PIN# 8571500045 - Due 11-25-14 at 10:30 A.M.  A copy of the bid can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at 212-669-7603.
20140924033|2014-10-01 00:00:00|2014-10-01 00:00:00|856|Citywide Administrative Services|Office of Citywide Procurement|1|Solicitation|1|Goods|ASPHALT, LIQUID - RC70|1|Competitive Sealed Bids|6|Procurement|||8571500065|2014-10-31 10:30:00|1 Centre Street, 18th Floor, New York, NY 10007|Veronica  Vanderpool|2126698517|vvanderpool@dcas.nyc.gov|1 Centre Street, 18th Floor, New York, NY 10007||someuser|5511234567|20140924033|2126697581|A copy of the bid can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at 212-669-7603.||||ASPHALT, LIQUID - RC70 - Competitive Sealed Bids - PIN# 8571500065 - Due 10-31-14 at 10:30 A.M.  A copy of the bid can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at 212-669-7603.
20141216019|2014-12-16 00:00:00|2014-12-16 00:00:00|856|Citywide Administrative Services|Office of Citywide Procurement|1|Solicitation|7|Services (other than human services)|BID EXTENSION: CONSERVATION OF FOUR (4) LARGE MURALS AT THE BRONX COURTHOUSE|23|Request for Proposals|6|Procurement|||85615P0001|2014-12-30 11:00:00|One Centre Street - 18th floor North, New York, NY 10007-1602|Irene Rubet|2123860451|irubet@dcas.nyc.gov|One Centre Street - 18th floor North, New York, NY 10007-1602||someuser|5511234567|20141216019|2123133491|BID EXTENSION: The New York City Department of Citywide Administrative Services (“DCAS”)/Asset Management Division (“AM”) is seeking an appropriately qualified Conservator to repair, restore and provide conservation treatment and long-term stabilization of the four (4) large painted murals at the Bronx Courthouse.  This project is subject to MWBE goal, as per Local Law 1 of 2013. By registering your contact information on the form provided at the following web address, http://a856-internet.nyc.gov/nycvendoronline/home.asp, you will be able to view and download a copy of the RFP. Alternatively, a copy of the RFP may be picked up from DCAS at its Office of Citywide Purchasing at One Centre Street, 18th Floor North, New York, NY 10007 between 9:00 AM and 5:00 PM on regular City business days (Please enter through the South Building).   Proposals, which must be received on or before 11:00 a.m. on December 30, 2014, must be submitted by mail or hand delivery to Irene Rubet, the Authorized Agency Contact Person, at One Centre Street, 18th Floor North, New York, NY 10007, Telephone No.: (212) 386-0451, E-Mail Address: irubet@dcas.nyc.gov. Any questions regarding this solicitation should also be directed to Ms. Rubet’s attention.||||BID EXTENSION: CONSERVATION OF FOUR (4) LARGE MURALS AT THE BRONX COURTHOUSE - Request for Proposals - PIN# 85615P0001 - Due 12-30-14 at 11:00 A.M.  BID EXTENSION: The New York City Department of Citywide Administrative Services (“DCAS”)/Asset Management Division (“AM”) is seeking an appropriately qualified Conservator to repair, restore and provide conservation treatment and long-term stabilization of the four (4) large painted murals at the Bronx Courthouse.  This project is subject to MWBE goal, as per Local Law 1 of 2013. By registering your contact information on the form provided at the following web address, http://a856-internet.nyc.gov/nycvendoronline/home.asp, you will be able to view and download a copy of the RFP. Alternatively, a copy of the RFP may be picked up from DCAS at its Office of Citywide Purchasing at One Centre Street, 18th Floor North, New York, NY 10007 between 9:00 AM and 5:00 PM on regular City business days (Please enter through the South Building).   Proposals, which must be received on or before 11:00 a.m. on December 30, 2014, must be submitted by mail or hand delivery to Irene Rubet, the Authorized Agency Contact Person, at One Centre Street, 18th Floor North, New York, NY 10007, Telephone No.: (212) 386-0451, E-Mail Address: irubet@dcas.nyc.gov. Any questions regarding this solicitation should also be directed to Ms. Rubet’s attention.
20141223005|2014-12-23 00:00:00|2014-12-23 00:00:00|856|Citywide Administrative Services|Office of Citywide Procurement|1|Solicitation|1|Goods|BID EXTENSION: GRP: ROBUR CHILLER UNITS RE-AD|1|Competitive Sealed Bids|6|Procurement|||8571500232|2015-01-14 10:30:00|1 Centre Street, 18th floor, New York, NY 10007|Deborah Hibbler|2123860411|dhibbler@dcas.nyc.gov|1 Centre Street, 18th floor, New York, NY 10007||someuser|5511234567|20141223005|2123133167|BID EXTENSION: Bid opening postponned to January 14 2015 A copy of the bid can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at 212-669-7603.  ||||BID EXTENSION: GRP: ROBUR CHILLER UNITS RE-AD - Competitive Sealed Bids - PIN# 8571500232 - Due 1-14-15 at 10:30 A.M.  BID EXTENSION: Bid opening postponned to January 14 2015 A copy of the bid can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Vendors may also request the bid by contacting Vendor Relations via email at dcasdmssbids@dcas.nyc.gov, by telephone at 212-669-8610 or by fax at 212-669-7603.  
20141016014|2014-10-16 00:00:00|2014-10-16 00:00:00|856|Citywide Administrative Services|Office of Citywide Procurement|1|Solicitation|1|Goods|BID EXTENSION: TRUCK, HIGH COMPACTION FRONT LOADING WASTE SYSTEM - DSNY|99|Other|6|Procurement|||857PS1500093|2014-11-12 09:30:00|1 Centre Street, 18th Floor, New York, NY 10007|Joseph Vacirca|2126698616|jvacirca@dcas.nyc.gov|1 Centre Street, 18th Floor, New York, NY 10007||someuser|5511234567|20141016014|2126697581|A Pre-Solicitation Conference for the above mentioned commodity has been RESCHEDULED for November 12, 2014 at 9:30am at 1 Centre Street, New York, NY 10007, 18th floor.  The purpose of this conference is to review proposed specifications for the commodity listed above to ensure a good product and maximum competition. Please make every effort to attend this conference, your participation will assist us in revising the attached specifications so they can be issued as a part of final bid package.  A copy of the pre-solicitation package can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Please review the documents before you attend the conference.||||BID EXTENSION: TRUCK, HIGH COMPACTION FRONT LOADING WASTE SYSTEM - DSNY - Other - PIN# 857PS1500093 - Due 11-12-14 at 9:30 A.M.  A Pre-Solicitation Conference for the above mentioned commodity has been RESCHEDULED for November 12, 2014 at 9:30am at 1 Centre Street, New York, NY 10007, 18th floor.  The purpose of this conference is to review proposed specifications for the commodity listed above to ensure a good product and maximum competition. Please make every effort to attend this conference, your participation will assist us in revising the attached specifications so they can be issued as a part of final bid package.  A copy of the pre-solicitation package can be downloaded from the City Record Online site at http://a856-internet.nyc.gov/nycvendoronline/home.asp. Enrollment is free. Please review the documents before you attend the conference.
